"","year","cow_code","n_attacks","party_banVD","oilHM","popHM","polity2","ccode","ccodealp","code_wb","dd_cga","ht_region","country_name","civtot","ethviol","banethnic","banrelig","bansys","banall","govstruct","elecSystem","partybanIEP","elecleg","elecexec","unitary","PRsystem","Independent.Country","NewEthFrac","fd_n_attacks","d_civtot","lnoilcap","lnpop","partybanUni"
"4217",1987,850,0,1,8.3,168500000,-7,360,"IDN",360,0,7,0,9,2,"0","0","1","0","1","3","1","1","0","1",1,1,0.77199432312216,0,1,4.92581590042082e-08,18.9424463077567,1
"4218",1988,850,0,1,8.4,171500000,-7,360,"IDN",360,0,7,0,9,2,"0","0","1","0","1","3","1","1","0","1",1,1,0.773857390963806,0,1,4.89795907383365e-08,18.9600938245703,1
"4219",1989,850,2,1,8.25,174500000,-7,360,"IDN",360,0,7,0,9,2,"0","0","1","0","1","3","1","1","0","1",1,1,0.775685070960471,2,1,4.72779357811359e-08,18.9774352996068,1
"4220",1990,850,0,1,8.2,177400000,-7,360,"IDN",360,0,7,0,9,2,"0","0","1","0","1","3","1","1","0","1",1,1,0.777476098589781,-2,1,4.62232232909166e-08,18.9939176278398,1
"4221",1991,850,2,1,11.05,180300000,-7,360,"IDN",360,0,7,0,9,2,"0","0","1","0","1","3","1","1","0","1",1,1,0.77922934983941,2,1,6.12867424681016e-08,19.0101326881735,1
"4222",1992,850,3,1,6.581293,183100000,-7,360,"IDN",360,0,7,0,7,0,"0","0","1","0","1","3","1","1","0","1",1,1,0.780943393584456,1,1,3.59437078080809e-08,19.0255430096447,1
"4223",1994,850,1,1,5.779,188700000,-7,360,"IDN",360,0,7,0,0,0,"0","0","1","0","1","3","1","1","0","1",1,1,0.78424653301483,-2,0,3.06253306909837e-08,19.0556690103388,1
"4224",1995,850,19,1,5.779,191500000,-7,360,"IDN",360,0,7,0,0,0,"0","0","1","0","1","3","1","1","0","1",1,1,0.785831606876034,18,0,3.01775453402534e-08,19.070398366585,1
"4225",1996,850,11,1,5.166867,194300000,-7,360,"IDN",360,0,7,0,0,0,"0","0","1","0","1","3","1","1","0","1",1,1,0.787369336280781,-8,0,2.65922127446248e-08,19.0849139143477,1
"4226",1997,850,10,1,4.97971,1.97e+08,-7,360,"IDN",360,0,7,0,1,1,"0","0","1","0","1","3","1","1","0","1",1,1,0.788856939060045,-1,1,2.52777153788982e-08,19.0987142867023,1
"4227",1998,850,0,1,4.97971,199800000,-5,360,"IDN",360,0,7,2,3,1,"0","0","1","0","1","3","1","1","0","1",1,1,0.790291706812675,-10,1,2.49234731966537e-08,19.1128274241787,1
"4228",1999,850,12,1,4.97971,202500000,6,360,"IDN",360,1,7,0,4,4,"0","0","1","0","1","3","1","1","0","1",1,1,0.791670192115981,12,1,2.4591160138927e-08,19.1262504445109,1
"4229",2000,850,66,0,4.97971,205300000,6,360,"IDN",360,1,7,0,2,2,"0","0","1","0","1","3","1","1","0","1",1,1,0.792988973325591,54,1,2.42557717633863e-08,19.1399828819892,0
"4230",2001,850,65,0,4.97971,208100000,6,360,"IDN",360,1,7,0,3,3,"0","0","1","0","1","3","1","1","0","1",1,1,0.79424436082305,-1,1,2.3929408612529e-08,19.1535292913639,0
"4231",2002,850,14,0,5,210900000,6,360,"IDN",360,1,7,0,2,2,"0","0","1","0","1","3","1","1","1","1",1,1,0.795432113788774,-51,1,2.37079182362135e-08,19.166894645449,0
"4232",2003,850,9,0,5,213700000,6,360,"IDN",360,1,7,0,1,1,"0","0","1","0","1","3","1","1","1","1",1,1,0.796547947446283,-5,1,2.33972856128007e-08,19.1800837202894,0
"4233",2004,850,6,0,4.7,216400000,8,360,"IDN",360,1,7,0,1,1,"0","0","1","0","1","3","1","1","1","1",1,1,0.797586904359024,-3,1,2.1719038553811e-08,19.1926391049366,0
"4234",2005,850,6,0,4.7,219200000,8,360,"IDN",360,1,7,0,1,1,"0","0","1","0","1","3","1","1","1","1",1,1,0.798543994902386,0,1,2.14416055943083e-08,19.2054951130381,0
"4235",2006,850,1,0,4.301,2.22e+08,8,360,"IDN",360,1,7,0,0,0,"0","0","1","0","1","3","1","1","1","1",1,1,0.799413752232738,-5,0,1.93738736508728e-08,19.2181879398366,0
"4236",2007,850,1,0,4.3,NA,8,360,"IDN",360,1,7,0,0,0,"0","0","1","0","1","3","1","1","1","1",1,1,0.800190334454479,0,0,NA,NA,0
"4237",2008,850,0,0,4.37,NA,8,360,"IDN",360,1,7,0,0,0,"0","0","1","0","1","3","1","1","1","1",1,1,0.800867630312953,-1,0,NA,NA,0
"4238",2009,850,2,0,NA,NA,8,360,"IDN",360,NA,7,0,0,0,"0","0","1","0","1","3","1","1","1","1",1,1,0.801439118084796,2,0,NA,NA,0
"4239",2010,850,0,0,NA,NA,8,360,"IDN",360,NA,7,0,0,0,"0","0","1","0","1","3","1","1","1","1",1,1,0.80189796562181,-2,0,NA,NA,0
"4240",2011,850,6,0,NA,NA,8,360,"IDN",360,NA,7,0,0,0,"0","0","1","0","1","3","1","1","1","1",1,1,0.802236988885634,6,0,NA,NA,0
"4241",2012,850,8,0,NA,NA,8,360,"IDN",360,NA,7,0,0,0,"0","0","1","0","1","3","1","1","1","1",1,1,0.802448579935359,2,0,NA,NA,0
"4242",1970,900,0,0,2.5,12507000,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.0356259873874508,NA,0,1.99888042790878e-07,16.341799045531,0
"4243",1971,900,0,0,2,12937000,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.0375152270653692,0,0,1.54595334796474e-07,16.3756019809,0
"4244",1972,900,0,0,2.896,13177000,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.0395009616879113,0,0,2.19776859874144e-07,16.3939834435274,0
"4245",1973,900,0,0,2.12146,13380000,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.0415875741137894,0,0,1.5855454646791e-07,16.4092716126644,0
"4246",1974,900,0,0,2.3,13723000,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.0437801626035544,0,0,1.67601822364217e-07,16.4345838152518,0
"4247",1975,900,0,0,2.3,13893000,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.046083166898484,0,0,1.65550983207614e-07,16.446895674131,0
"4248",1976,900,0,0,1.7,14033000,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.0485019216368816,0,0,1.21143012722018e-07,16.4569222567333,0
"4249",1977,900,0,0,1.38,14192000,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.0510410863637776,0,0,9.72378756866669e-08,16.4681889835315,0
"4250",1978,900,0,0,2,14358000,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.05370638748148,0,0,1.39295156810883e-07,16.4798178361186,0
"4251",1979,900,0,0,2.1,14514000,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.05650343881533,0,0,1.44687876981633e-07,16.4906242588202,0
"4252",1980,900,0,0,2.13,14692000,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.0594373402390723,0,0,1.44976847564987e-07,16.5028136859217,0
"4253",1981,900,0,0,2.36,14927000,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.0625142148615765,0,0,1.58102754380202e-07,16.5186822116154,0
"4254",1982,900,0,0,1.709,15178000,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.0657398379881703,0,0,1.12597173685148e-07,16.535357568946,0
"4255",1983,900,0,0,1.622077,15369000,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.0691201918387783,0,0,1.05542124799049e-07,16.5478630515894,0
"4256",1984,900,0,0,1.586,15544000,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.0726610721472987,0,0,1.02032933559291e-07,16.5591852700394,0
"4257",1985,900,0,0,1.4309,15758000,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.0763690182789197,0,0,9.08046665488299e-08,16.5728587307878,0
"4258",1986,900,0,0,1.449,16018400,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.0802503260864645,0,0,9.04584686210173e-08,16.5892486194606,0
"4259",1987,900,0,0,1.7128,16263900,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.0843106435035267,0,0,1.05312988335644e-07,16.6044584857225,0
"4260",1988,900,0,0,1.69196,16532200,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.0885568523930883,0,0,1.02343300592957e-07,16.6208205522904,0
"4261",1989,900,0,0,1.673089,16814400,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.0929945461543582,0,0,9.95033375039972e-08,16.6377462200935,0
"4262",1990,900,0,0,1.6765,17065100,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.0976302828474845,0,0,9.82414352683813e-08,16.652546000253,0
"4263",1991,900,0,0,1.566163,17284000,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.102469834141787,0,0,9.06134535207772e-08,16.665291776034,0
"4264",1992,900,0,0,1.5237,17495000,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.107519081379267,0,0,8.7093451543894e-08,16.6774256837839,0
"4265",1994,900,0,0,1.614594,17855000,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.11826876326562,0,0,9.04281113515114e-08,16.6977941390107,0
"4266",1995,900,1,0,1.61472,18072000,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.123979166932775,1,0,8.93492655469842e-08,16.70987433713,0
"4267",1996,900,0,0,1.56009,18311000,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.129919641351792,-1,0,8.51996030735706e-08,16.7230125301238,0
"4268",1997,900,0,0,1.80018,18517000,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.136093896251984,0,0,9.72176871711054e-08,16.73419978702,0
"4269",1998,900,0,0,1.80018,18711000,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.142505178843972,0,0,9.62097115656858e-08,16.7446221441764,0
"4270",1999,900,0,0,2.895,18926000,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.149156378242329,0,0,1.52964164515336e-07,16.7560471960503,0
"4271",2000,900,0,0,2.895,19153000,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.156048643921534,0,0,1.511512443106e-07,16.7679699192848,0
"4272",2001,900,0,0,2.895,19413000,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.163183126648698,0,0,1.4912686261917e-07,16.7814535027075,0
"4273",2002,900,0,0,3.5,19652562,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.170559225881725,0,0,1.78093812270574e-07,16.79371826946,0
"4274",2003,900,0,0,3.5,19898066,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.178175025542331,0,0,1.75896476124543e-07,16.8061330990422,0
"4275",2004,900,0,0,3.5,20132756,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.186027735425908,0,0,1.73846029559745e-07,16.8178586983291,0
"4276",2005,900,0,0,1.491,20399836,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.194112478128997,0,0,7.30888201008062e-08,16.8310374195664,0
"4277",2006,900,0,0,1.437,20701488,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.202422880993244,0,0,6.94152975432826e-08,16.84571613971,0
"4278",2007,900,0,0,1.59179,NA,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.210950254955281,0,0,NA,NA,0
"4279",2008,900,0,0,1.5,NA,10,36,"AUS",36,1,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.219684350831294,0,0,NA,NA,0
"4280",2009,900,0,0,NA,NA,10,36,"AUS",36,NA,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.22965948557634,0,0,NA,NA,0
"4281",2010,900,0,0,NA,NA,10,36,"AUS",36,NA,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.240833201638824,0,0,NA,NA,0
"4282",2011,900,0,0,NA,NA,10,36,"AUS",36,NA,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.252342484955801,0,0,NA,NA,0
"4283",2012,900,0,0,NA,NA,10,36,"AUS",36,NA,5,0,0,0,"0","0","0","0","3","4","0","1","0","0",1,1,0.264168544027994,0,0,NA,NA,0
"4284",1976,910,0,1,0,2929299,4,598,"PNG",598,1,9,0,0,0,"0","0","0","0","3","2","0","1","0","0",0,NA,NA,0,0,0,14.8902737032218,0
"4285",1977,910,0,1,0,2992471,4,598,"PNG",598,1,9,0,0,0,"0","0","0","0","3","2","0","1","0","0",0,NA,NA,0,0,0,14.9116100254734,0
"4286",1978,910,0,1,0,3057164,4,598,"PNG",598,1,9,0,0,0,"0","0","0","0","3","2","0","1","0","0",0,NA,NA,0,0,0,14.9329982468007,0
"4287",1979,910,0,1,0,3125508,4,598,"PNG",598,1,9,0,0,0,"0","0","0","0","3","2","0","1","0","0",0,NA,NA,0,0,0,14.9551073879412,0
"4288",1980,910,0,1,0,3199016,4,598,"PNG",598,1,9,0,0,0,"0","0","0","0","3","2","0","1","0","0",0,NA,NA,0,0,0,14.9783538204821,0
"4289",1981,910,0,1,0,3278349,4,598,"PNG",598,1,9,0,0,0,"0","0","0","0","3","2","0","1","0","0",0,NA,NA,0,0,0,15.0028504999768,0
"4290",1982,910,0,1,0,3363014,4,598,"PNG",598,1,9,0,0,0,"0","0","0","0","3","2","0","1","0","0",0,NA,NA,0,0,0,15.0283481536635,0
"4291",1983,910,0,1,0,3451949,4,598,"PNG",598,1,9,0,0,0,"0","0","0","0","3","2","0","1","0","0",0,NA,NA,0,0,0,15.0544495570323,0
"4292",1984,910,0,1,0,3543534,4,598,"PNG",598,1,9,0,0,0,"0","0","0","0","3","2","0","1","0","0",0,NA,NA,0,0,0,15.0806350922196,0
"4293",1985,910,0,1,0.05,3636615,4,598,"PNG",598,1,9,0,0,0,"0","0","0","0","3","2","0","1","0","0",0,NA,NA,0,0,1.37490495820298e-08,15.1065638618908,0
"4294",1986,910,0,1,0.05,3730933,4,598,"PNG",598,1,9,0,0,0,"0","0","0","0","3","2","0","1","0","0",0,NA,NA,0,0,1.34014733966965e-08,15.13216889439,0
"4295",1987,910,0,1,0.065,3826964,4,598,"PNG",598,1,9,0,0,0,"0","0","0","0","3","2","0","1","0","0",0,NA,NA,0,0,1.69847428011843e-08,15.1575823575175,0
"4296",1988,910,0,1,0.2,3925182,4,598,"PNG",598,1,9,0,1,0,"0","0","0","0","3","2","0","1","0","0",0,NA,NA,0,1,5.09530500356286e-08,15.1829232775504,0
"4297",1989,910,1,1,0.2,4026334,4,598,"PNG",598,1,9,0,1,0,"0","0","0","0","3","2","0","1","0","0",0,NA,NA,1,1,4.96729767194057e-08,15.2083668424959,0
"4298",1990,910,8,1,0.2,4130986,4,598,"PNG",598,1,9,0,1,0,"0","0","0","0","3","2","0","1","0","0",0,NA,NA,7,1,4.84145904970574e-08,15.2340266773632,0
"4299",1991,910,1,1,0.2,4239044,4,598,"PNG",598,1,9,0,1,0,"0","0","0","0","3","2","0","1","0","0",0,NA,NA,-7,1,4.71804479901262e-08,15.2598483300875,0
"4300",1992,910,5,1,0.2,4350365,4,598,"PNG",598,1,9,0,1,0,"0","0","0","0","3","2","0","1","0","0",0,NA,NA,4,1,4.59731528936195e-08,15.2857703075908,0
"4301",1994,910,2,1,0.2534,4584697,4,598,"PNG",598,1,9,0,1,0,"0","0","0","0","3","2","0","1","0","0",0,NA,NA,-3,1,5.52708266090678e-08,15.338234576429,0
"4302",1995,910,8,1,0.229,4708542,4,598,"PNG",598,1,9,0,1,0,"0","0","0","0","3","2","0","1","0","0",0,NA,NA,6,1,4.86350115011353e-08,15.3648888639307,0
"4303",1996,910,4,1,0.4,4836974,4,598,"PNG",598,1,9,0,1,0,"0","0","0","0","3","2","0","1","0","0",0,NA,NA,-4,1,8.26963270307636e-08,15.3917998765581,0
"4304",1997,910,2,1,0.275,4969505,4,598,"PNG",598,1,9,0,1,0,"0","0","0","0","3","2","0","1","0","0",0,NA,NA,-2,1,5.53375019373027e-08,15.4188307955271,0
"4305",1998,910,0,1,0.325,5105196,4,598,"PNG",598,1,9,0,0,0,"0","0","0","0","3","2","0","1","0","0",0,NA,NA,-2,0,6.36606291846554e-08,15.4457694025755,0
"4306",1999,910,0,1,0.333,5242789,4,598,"PNG",598,1,9,0,0,0,"0","0","0","0","3","2","0","1","0","0",0,NA,NA,0,0,6.35158099261753e-08,15.4723641666098,0
"4307",2000,910,0,1,0.333,5381219,4,598,"PNG",598,1,9,0,0,0,"0","0","0","0","3","2","0","1","0","0",0,NA,NA,0,0,6.18818876978521e-08,15.4984254863983,0
"4308",2001,910,0,1,0.3598,5520164,4,598,"PNG",598,1,9,0,0,0,"0","0","0","0","3","2","0","1","0","0",0,NA,NA,0,0,6.51792207836642e-08,15.5239181279569,0
"4309",2002,910,0,1,0.238345,5659380,4,598,"PNG",598,1,9,0,0,0,"0","0","0","0","3","2","0","1","0","0",0,NA,NA,0,0,4.21150363485525e-08,15.5488249035433,0
"4310",2003,910,0,1,0.24,5797990,4,598,"PNG",598,1,9,0,0,0,"0","0","0","0","3","2","0","1","0","0",0,NA,NA,0,0,4.13936545355238e-08,15.5730218637296,0
"4311",2004,910,0,1,0.24,5935005,4,598,"PNG",598,1,9,0,0,0,"0","0","0","0","3","2","0","1","0","0",0,NA,NA,0,0,4.0438044317032e-08,15.5963784284855,0
"4312",2005,910,0,1,0.24,6069710,4,598,"PNG",598,1,9,0,0,0,"0","0","0","0","3","2","0","1","0","0",0,NA,NA,0,0,3.95406033425255e-08,15.6188213859471,0
"4313",2006,910,0,1,0.24,6201692,4,598,"PNG",598,1,9,0,0,0,"0","0","0","0","3","1","0","1","0","0",0,NA,NA,0,0,3.86991156070895e-08,15.6403327160098,0
"4314",2007,910,0,1,0.24,NA,4,598,"PNG",598,1,9,0,0,0,"0","0","0","0","3","2","0","1","0","0",0,NA,NA,0,0,NA,NA,0
"4315",2008,910,0,1,0.088,NA,4,598,"PNG",598,1,9,0,0,0,"0","0","0","0","3","2","0","1","0","0",0,NA,NA,0,0,NA,NA,0
"4316",2009,910,0,1,NA,NA,4,598,"PNG",598,NA,9,0,0,0,"0","0","0","0","3","2","0","1","0","0",0,NA,NA,0,0,NA,NA,0
"4317",2010,910,0,1,NA,NA,4,598,"PNG",598,NA,9,0,0,0,"0","0","0","0","3","2","0","1","0","0",0,NA,NA,0,0,NA,NA,0
"4318",2011,910,0,1,NA,NA,4,598,"PNG",598,NA,9,0,0,0,"0","0","0","0","3","2","0","1","0","0",0,NA,NA,0,0,NA,NA,0
"4319",2012,910,0,1,NA,NA,5,598,"PNG",598,NA,9,0,0,0,"0","0","0","0","3","2","0","1","0","0",0,NA,NA,0,0,NA,NA,0
"4320",1970,920,0,0,0.026,2820000,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","1","0","1","0","1",0,1,0.208810214950461,NA,0,9.21985816772697e-09,14.8522474429143,0
"4321",1971,920,0,0,0.226,2854000,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","1","0","1","0","1",0,1,0.212290688392009,0,0,7.91871026261926e-08,14.8642320770189,0
"4322",1972,920,0,0,0.225,2902000,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","3","0","1","0","1",1,1,0.217303312255918,0,0,7.75327330035269e-08,14.8809107124263,0
"4323",1973,920,0,0,0.224,2956000,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","3","0","1","0","1",1,1,0.222401903726073,0,0,7.57780756076469e-08,14.8993475610502,0
"4324",1974,920,0,0,0.224,3024000,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","3","0","1","0","1",1,1,0.227585892983912,0,0,7.40740712422574e-08,14.9220910162816,0
"4325",1975,920,0,0,0.075,3087000,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","3","0","1","0","1",1,1,0.232855872212226,0,0,2.42954322595322e-08,14.9427103034843,0
"4326",1976,920,0,0,0.075,3111000,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","2","0","1","0","1",0,1,0.238210801312768,0,0,2.41080035248727e-08,14.9504547758798,0
"4327",1977,920,0,0,0.19,3120000,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","2","0","1","0","1",0,1,0.243650813045444,0,0,6.08974341285608e-08,14.9533435597857,0
"4328",1978,920,0,0,0.105,3121000,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","2","0","1","0","1",0,1,0.24917510554823,0,0,3.36430626582479e-08,14.9536640212529,0
"4329",1979,920,0,0,0.11,3109000,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","2","0","1","0","1",0,1,0.254783346624048,0,0,3.53811509381827e-08,14.9498116890409,0
"4330",1980,920,0,0,0.11,3113000,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","2","0","1","0","1",0,1,0.260474975566502,0,0,3.53356884171548e-08,14.9510974494237,0
"4331",1981,920,0,0,0.173,3145000,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","2","0","1","0","1",0,1,0.266249035986698,0,0,5.50079475717028e-08,14.9613244481167,0
"4332",1982,920,0,0,0.1708,3180800,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","2","0","1","0","1",0,1,0.272104859031094,0,0,5.36971817027141e-08,14.9726432954444,0
"4333",1983,920,0,0,0.169,3221700,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","2","0","1","0","1",0,1,0.278041394188452,0,0,5.24567762125044e-08,14.9854197285144,0
"4334",1984,920,0,0,0.17,3252800,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","2","0","1","0","1",0,1,0.284057866107709,0,0,5.22626646069979e-08,14.9950267218562,0
"4335",1985,920,0,0,0.155,3271500,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","2","0","1","0","1",0,1,0.290152800927721,0,0,4.73788770317128e-08,15.0007591532919,0
"4336",1986,920,0,0,0.176,3277000,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","2","0","1","0","1",0,1,0.296325167060156,0,0,5.37076579886564e-08,15.002438927681,0
"4337",1987,920,0,0,0.167,3305000,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","2","0","1","0","1",0,1,0.302573401517166,0,0,5.05294995291364e-08,15.0109470312679,0
"4338",1988,920,0,0,0.16,3350000,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","2","0","1","0","1",0,1,0.308896399815054,0,0,4.77611929701967e-08,15.0244709038012,0
"4339",1989,920,0,0,0.18265,3398000,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","2","0","1","0","1",0,1,0.315292366828843,0,0,5.3752205685126e-08,15.038697581214,0
"4340",1990,920,0,0,0.146,3448000,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","2","0","1","0","1",0,1,0.321759638446948,0,0,4.23433865665252e-08,15.0533049107657,0
"4341",1991,920,0,0,0.209,3495100,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","2","0","1","0","1",0,1,0.328296529288959,0,0,5.97980012058157e-08,15.066872545544,0
"4342",1992,920,0,0,0.17023,3531700,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","2","0","1","0","1",0,1,0.334901324964092,0,0,4.82005821408121e-08,15.0772898993862,0
"4343",1994,920,0,0,0.156,3620100,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","4","0","1","0","1",1,1,0.348306236366828,0,0,4.30927313429407e-08,15.1020122077298,0
"4344",1995,920,0,0,0.1366,3673400,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","4","0","1","0","1",1,1,0.355102213408083,0,0,3.71862573813989e-08,15.1166282216766,0
"4345",1996,920,0,0,0.104,3732000,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","4","0","1","0","1",1,1,0.361957503474585,0,0,2.7867094909719e-08,15.1324548409494,0
"4346",1997,920,1,0,0.13505,3781400,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","4","0","1","0","1",1,1,0.368869842309151,1,0,3.57142851132434e-08,15.145604869396,0
"4347",1998,920,0,0,0.14529,3815000,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","4","0","1","0","1",1,1,0.375836699506167,-1,0,3.80838786582306e-08,15.1544512227007,0
"4348",1999,920,0,0,0.127,3835100,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","4","0","1","0","1",1,1,0.382855650119769,0,0,3.3115172499852e-08,15.1597060680628,0
"4349",2000,920,0,0,0.127,3857800,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","4","0","1","0","1",1,1,0.389923989803896,0,0,3.29203168191446e-08,15.1656076307723,0
"4350",2001,920,1,0,0.127,3880500,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","4","0","1","0","1",1,1,0.397039076347693,1,0,3.27277406482387e-08,15.1714745692763,0
"4351",2002,920,0,0,0.089533,3948500,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","4","0","1","0","1",1,1,0.404198008688894,-1,0,2.26751927994606e-08,15.1888463179198,0
"4352",2003,920,3,0,0.1897,4027200,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","4","0","1","0","1",1,1,0.41139783029649,3,0,4.71046870406312e-08,15.2085819033632,0
"4353",2004,920,0,0,0.0545,4087500,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","4","0","1","0","1",1,1,0.418635683864453,-3,0,1.33333332374264e-08,15.2234440941876,0
"4354",2005,920,0,0,0.05148,4133900,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","4","0","1","0","1",1,1,0.425908207414457,0,0,1.24531313374176e-08,15.2347318292844,0
"4355",2006,920,0,0,0.053,4184600,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","4","0","1","0","1",1,1,0.433212185698926,0,0,1.26654876894735e-08,15.2469216778873,0
"4356",2007,920,0,0,0.053,NA,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","4","0","1","0","1",1,1,0.440544372741722,0,0,NA,NA,0
"4357",2008,920,0,0,0.055,NA,10,554,"NZL",554,1,5,0,0,0,"0","0","0","0","1","4","0","1","0","1",1,1,0.447901282574119,0,0,NA,NA,0
"4358",2009,920,0,0,NA,NA,10,554,"NZL",554,NA,5,0,0,0,"0","0","0","0","1","4","0","1","0","1",1,1,0.455278957201003,0,0,NA,NA,0
"4359",2010,920,0,0,NA,NA,10,554,"NZL",554,NA,5,0,0,0,"0","0","0","0","1","4","0","1","0","1",1,1,0.462673818015218,0,0,NA,NA,0
