"","year","cow","wbcode","riots","antigov","country_name.x","country_id","country_abb.x","party_banVD","oilHM","popHM","polity2","ccode","country_name.y","ccodealp","code_wb","dd_cga","ht_region","country_name","country_abb.y","banethnic","banrelig","bansys","banall","govstruct","elecSystem","partybanIEP","elecleg","elecexec","unitary","PRsystem","NewEthFrac","partybanUni"
"3180",1971,375,"FIN",0,0,"Finland",163,"FIN",0,0,4616000,10,246,"Finland","FIN",246,1,5,"Finland","FIN","0","0","0","0","3","3",0,"1","1",0,1,0.119270047335535,0
"3181",1971,380,"SWE",0,0,"Sweden",5,"SWE",0,0,8098000,10,752,"Sweden","SWE",752,1,5,"Sweden","SWD","0","0","0","0","1","3",0,"1","0",1,1,0.134195735338779,0
"3182",1971,385,"NOR",0,0,"Norway",186,"NOR",0,1,3903000,10,578,"Norway","NOR",578,1,5,"Norway","NOR","0","0","0","0","1","3",0,"1","0",1,1,0.0323326842504184,0
"3183",1971,390,"DNK",0,0,"Denmark",158,"DNK",0,0,4963000,10,208,"Denmark","DNK",208,1,5,"Denmark","DEN","0","0","0","0","1","3",0,"1","0",1,1,0.0213651549906877,0
"3186",1971,411,"GNQ",0,0,NA,NA,NA,NA,NA,NA,NA,226,"Equatorial Guinea","GNQ",226,0,4,"Equatorial Guinea","EQG","0","0","0","0","1","4",1,"1","1",1,1,NA,NA
"3187",1971,420,"GMB",0,0,"Gambia",117,"GMB",0,0,497455,8,270,"Gambia","GMB",270,0,4,"Gambia","GAM","0","0","0","0","1","1",0,"1","0",1,0,0.754989038443712,0
"3189",1971,433,"SEN",0,0,"Senegal",31,"SEN",1,0,4540000,-7,686,"Senegal","SEN",686,0,4,"Senegal","SEN","0","0","1","0","1","2",1,"1","1",1,0,0.797334280876558,1
"3190",1971,435,"MRT",0,0,"Mauritania",65,"MRT",1,0,1181214,-7,478,"Mauritania","MRT",478,0,4,"Mauritania","MAA","0","0","1","0","1","2",1,"1","1",1,0,0.625579816623676,1
"3191",1971,436,"NER",0,0,"Niger",60,"NER",1,0,4353353,-7,562,"Niger","NER",562,0,4,"Niger","NIR","0","0","1","0","1",".a",1,"1","1",1,NA,0.677169493444066,1
"3192",1971,437,"CIV",0,0,"Ivory Coast",64,"CIV",1,0,5540938,-9,384,"Cote d'Ivoire","CIV",384,0,4,"Ivory Coast","CDI","0","0","0","1","1",".a",1,"1","1",1,NA,0.74194046664974,1
"3193",1971,450,"LBR",0,0,"Liberia",86,"LBR",1,0,1469000,-6,430,"Liberia","LBR",430,0,4,"Liberia","LBR","0","0","0","0","1","1",NA,"1","1",1,0,0.889183777921753,NA
"3195",1971,452,"GHA",0,0,"Ghana",7,"GHA",1,0.001,9290000,3,288,"Ghana","GHA",288,1,4,"Ghana","GHA","0","0","0","0","1","1",0,"1","0",1,0,0.736079784953964,0
"3197",1971,471,"CMR",0,0,"Cameroon",108,"CMR",1,0,7020000,-7,120,"Cameroon","CMR",120,0,4,"Cameroon","CAO","0","0","0","1","3","2",1,"1","1",0,0,NA,1
"3199",1971,481,"GAB",0,0,"Gabon",116,"GAB",1,0.7,540000,-9,266,"Gabon","GAB",266,0,4,"Gabon","GAB","0","0","0","0","3",".a",NA,"1","1",0,NA,0.78371974068697,NA
"3201",1971,483,"TCD",0,0,"Chad",109,"TCD",1,0,3771388,-9,148,"Chad","TCD",148,0,4,"Chad","CHA","0","0","0","0","1","1",1,"1","0",1,0,0.827988794577054,1
"3203",1971,490,"ZAR",1,0,"Congo_Democratic Republic of",111,"COD",1,0.001,21234059,-9,180,"Congo, Democratic Republic","COD",180,0,4,"Democratic Republic of the Congo","DRC","0","0","0","0","1","3",NA,"1","1",1,1,0.78715676401853,NA
"3204",1971,500,"UGA",0,0,"Uganda",50,"UGA",1,0,9726008,-7,800,"Uganda","UGA",800,0,4,"Uganda","UGA","0","0","0","1","1",".a",1,"1","0",1,NA,0.887589825083382,1
"3205",1971,501,"KEN",0,0,"Kenya",40,"KEN",1,0,11679096,-7,404,"Kenya","KEN",404,0,4,"Kenya","KEN","0","0","1","0","1","1",1,"1","1",1,0,0.863457177379841,1
"3208",1971,517,"RWA",0,0,"Rwanda",129,"RWA",1,0,3898015,-5,646,"Rwanda","RWA",646,0,4,"Rwanda","RWA","1","0","1","0","1","3",1,"1","0",1,1,0.184866768803216,1
"3210",1971,530,"ETH",0,0,"Ethiopia",38,"ETH",1,0,29701266,-9,231,"Ethiopia (1993-)","ETH",231,NA,NA,"Ethiopia","ETH","0","0","0","1","1",".a",1,"1","0",1,NA,0.799624246524836,1
"3211",1971,551,"ZMB",0,0,"Zambia",61,"ZMB",0,0,4409386,0,894,"Zambia","ZMB",894,0,4,"Zambia","ZAM","0","0","0","0","1","2",0,"1","1",1,0,0.801689955964273,0
"3213",1971,560,"ZAF",0,0,"South Africa",8,"ZAF",1,0,23106000,4,710,"South Africa","ZAF",710,0,4,"South Africa","SAF","1","0","1","0","3","3",1,"1","0",0,1,0.855589372828178,1
"3215",1971,571,"BWA",0,0,"Botswana",68,"BWA",0,0,723461,6,72,"Botswana","BWA",72,0,4,"Botswana","BOT","0","0","0","0","1",".a",0,"1","0",1,NA,0.500402493824022,0
"3216",1971,572,"SWZ",0,0,"Swaziland",132,"SWZ",0,0,430072,0,748,"Swaziland","SWZ",748,0,4,"Swaziland","SWA","0","0","0","0","1","1",0,"1","0",1,0,0.144795898922526,0
"3217",1971,590,"MUS",0,0,"Mauritius",180,"MUS",0,0,839230.4,9,480,"Mauritius","MUS",480,1,4,"Mauritius","MAS","0","0","0","0","1","2",0,"1","0",1,0,0.474624269860258,0
"3218",1971,600,"MAR",0,0,"Morocco",90,"MAR",0,0.00092,15706000,-9,504,"Morocco","MAR",504,0,3,"Morocco","MOR","0","0","1","0","1","1",1,"1","0",1,0,0.481615577015982,0
"3220",1971,616,"TUN",0,0,"Tunisia",98,"TUN",1,0.55,5227000,-9,788,"Tunisia","TUN",788,0,3,"Tunisia","TUN","0","0","1","0","1","1",1,"1","1",1,0,0.0772418066228884,1
"3222",1971,625,"SDN",0,0,"Sudan",33,"SDN",1,0,14898433,-7,736,"Sudan (-2011)","SDN",736,0,4,"Sudan","SUD","0","0","0","0","1",".a",1,"1","1",1,NA,0.746194375313789,1
"3223",1971,630,"IRN",0,0,"Iran",79,"IRN",1,70,29650000,-10,364,"Iran","IRN",364,0,3,"Iran","IRN","0","0","1","0","1","2",1,"1","0",1,0,0.734641444541575,1
"3224",1971,640,"TUR",1,0,"Turkey",99,"TUR",1,0.645,36237747,-2,792,"Turkey","TUR",792,1,3,"Turkey","TUR","0","0","1","0","1","4",1,"1","0",1,1,0.183260186223484,1
"3228",1971,660,"LBN",0,0,"Lebanon",44,"LBN",0,0,2505000,5,422,"Lebanon","LBN",422,1,3,"Lebanon","LEB","0","0","0","0","1","1",0,"1","0",1,0,0.127118429253023,0
"3229",1971,663,"JOR",0,0,"Jordan",83,"JOR",1,0,1704000,-9,400,"Jordan","JOR",400,0,3,"Jordan","JOR","0","0","0","1","1","1",1,"1","0",1,0,0.0347297997157605,1
"3230",1971,666,"ISR",2,0,"Israel",169,"ISR",0,0.0129,2981000,9,376,"Israel","ISR",376,1,3,"Israel","ISR","0","0","0","0","1","3",0,"1","0",1,1,0.245414741225948,0
"3232",1971,690,"KWT",0,0,NA,NA,NA,NA,NA,NA,NA,414,"Kuwait","KWT",414,0,3,"Kuwait","KUW","0","0","0","1","1","2",1,"1","0",1,0,0.738019838758577,NA
"3237",1971,700,"AFG",0,0,"Afghanistan",36,"AFG",1,0.095,12139000,-7,4,"Afghanistan","AFG",4,0,8,"Afghanistan","AFG","0","0","0","0","3","1",NA,"1","0",0,0,0.623691556112445,NA
"3239",1971,712,"MNG",0,0,"Mongolia",89,"MNG",1,0,1292000,-7,496,"Mongolia","MNG",496,0,6,"Mongolia","MON","0","0","0","0","1","2",0,"1","0",1,0,0.367853525280542,0
"3240",1971,713,"TWN",0,1,"Taiwan",48,"TWN",1,0.02,14918496,-8,158,"Taiwan","TWN",158,0,6,"Taiwan","TAW","0","0","1","0","3","4",1,"1","0",0,1,0.225299791608938,1
"3241",1971,731,"PRK",0,0,"Korea_North",41,"PRK",1,0,14642731,-9,408,"Korea, North","PRK",408,0,6,"North Korea","PRK","0","0","0","0","3","2",0,"1","0",0,0,0.000750718001001904,0
"3242",1971,732,"KOR",2,1,"Korea_South",42,"KOR",0,0,32595816,3,410,"Korea, South","KOR",410,0,6,"South Korea","ROK","0","0","0","0","1","4",0,"1","1",1,1,0.000322148082946283,0
"3243",1971,740,"JPN",1,2,"Japan",9,"JPN",0,0.03,1.06e+08,10,392,"Japan","JPN",392,1,6,"Japan","JPN","0","0","0","0","3","1",0,"1","0",0,0,0.0122579145765973,0
"3244",1971,750,"IND",0,0,"India",39,"IND",0,0.956,565100000,9,356,"India","IND",356,1,8,"India","IND","0","0","0","0","3","1",0,"1","0",0,0,NA,0
"3246",1971,770,"PAK",5,1,"Pakistan",29,"PAK",0,0.0415,63500000,0,586,"Pakistan (1971-)","PAK",586,0,8,"Pakistan","PAK","0","0","0","0","1","1",0,"1","0",1,0,0.610897963029552,0
"3249",1971,780,"LKA",0,0,"Sri Lanka",131,"LKA",0,0,12780000,8,144,"Sri Lanka","LKA",144,1,8,"Sri Lanka","SRI","0","0","0","0","1","1",0,"1","0",1,0,0.423422007356797,0
"3252",1971,800,"THA",0,0,"Thailand",49,"THA",1,0.000148,38244633,-7,764,"Thailand","THA",764,0,7,"Thailand","THI","0","0","0","0","1","2",0,"1","0",1,0,0.380758413897896,0
"3253",1971,811,"KHM",0,0,"Cambodia",55,"KHM",1,0,7032000,-6,116,"Cambodia","KHM",116,0,7,"Cambodia","CAM","0","0","0","0","1","1",0,"1","0",1,0,0.211489693527995,0
"3254",1971,812,"LAO",0,0,"Laos",123,"LAO",1,0,2766000,0,418,"Laos","LAO",418,0,7,"Laos","LAO","0","0","0","0","3","1",0,"1","0",0,0,0.581661850030535,0
"3255",1971,820,"MYS",0,0,"Malaysia",177,"MYS",0,NA,11128000,4,458,"Malaysia (1966-)","MYS",458,0,7,"Malaysia","MAL","0","0","0","0","3","2",0,"1","0",0,0,0.602697760252661,0
"3257",1971,840,"PHL",3,3,"Philippines",46,"PHL",1,0,37621000,2,608,"Philippines","PHL",608,0,7,"Philippines","PHI","0","0","0","0","1","1",0,"1","1",1,0,0.828876865635835,0
"3258",1971,850,"IDN",0,0,"Indonesia",56,"IDN",1,10,119700000,-7,360,"Indonesia","IDN",360,0,7,"Indonesia","INS","0","0","1","0","1","3",1,"1","0",1,1,0.73768747973792,1
"3259",1971,900,"AUS",0,0,"Australia",67,"AUS",0,2,12937000,10,36,"Australia","AUS",36,1,5,"Australia","AUL","0","0","0","0","3","4",0,"1","0",0,1,0.0375152270653692,0
"3260",1971,920,"NZL",0,0,"New Zealand",185,"NZL",0,0.226,2854000,10,554,"New Zealand","NZL",554,1,5,"New Zealand","NEW","0","0","0","0","1","1",0,"1","0",1,0,0.212290688392009,0
"3450",1972,2,"USA",0,2,"United States",20,"USA",0,38.06296,209900000,10,840,"United States","USA",840,1,5,"United States of America","USA","0","0","0","0","3","1",0,"1","1",0,0,0.299914048054471,0
"3451",1972,20,"CAN",0,0,"Canada",66,"CAN",0,8.4483,21993631,10,124,"Canada","CAN",124,1,5,"Canada","CAN","0","0","0","0","3","2",0,"1","0",0,0,0.693962705603281,0
"3453",1972,41,"HTI",0,0,"Haiti",26,"HTI",1,0,4880644,-10,332,"Haiti","HTI",332,0,2,"Haiti","HAI","0","0","0","1","1","2",1,"1","1",1,0,0.107224801183098,1
"3454",1972,42,"DOM",1,0,"Dominican Republic",114,"DOM",1,0,4861876,-3,214,"Dominican Republic","DOM",214,1,2,"Dominican Republic","DOM","0","0","0","0","1","3",1,"1","1",1,1,0.41591451836787,1
"3455",1972,51,"JAM",0,0,"Jamaica",120,"JAM",0,0,1925000,10,388,"Jamaica","JAM",388,1,10,"Jamaica","JAM","0","0","0","0","1","2",0,"1","0",1,0,0.333414340541171,0
"3456",1972,52,"TTO",0,0,"Trinidad and Tobago",135,"TTO",0,1.5,989000,8,780,"Trinidad and Tobago","TTO",780,1,10,"Trinidad and Tobago","TRI","0","0","0","0","1","1",0,"1","0",1,0,0.63237861371527,0
"3458",1972,70,"MEX",0,0,"Mexico",3,"MEX",0,4.5,55237000,-6,484,"Mexico","MEX",484,0,2,"Mexico","MEX","0","0","0","0","3","4",1,"1","1",0,1,0.550919543331477,0
"3459",1972,90,"GTM",0,0,"Guatemala",78,"GTM",1,0,5725285,1,320,"Guatemala","GTM",320,1,2,"Guatemala","GUA","0","0","1","0","1","4",1,"1","1",1,1,0.587090855659658,1
"3460",1972,91,"HND",0,0,"Honduras",27,"HND",1,0,2845000,-1,340,"Honduras","HND",340,0,2,"Honduras","HON","0","0","1","0","1","4",1,"1","1",1,1,0.167743694059156,1
"3461",1972,92,"SLV",0,1,"El Salvador",22,"SLV",1,0,3815012,-1,222,"El Salvador","SLV",222,0,2,"El Salvador","SAL","0","0","0","0","1","3",0,"1","1",1,1,0.190489147787369,0
"3463",1972,94,"CRI",0,0,"Costa Rica",73,"CRI",1,0,1910090,10,188,"Costa Rica","CRI",188,1,2,"Costa Rica","COS","0","0","1","0","1","3",1,"1","1",1,1,0.289239460915517,1
"3464",1972,95,"PAN",0,0,"Panama",92,"PAN",1,0,1591788,-7,591,"Panama","PAN",591,0,2,"Panama","PAN","0","0","0","1","1",".a",1,"1","1",1,NA,0.516428451329024,1
"3465",1972,100,"COL",0,0,"Colombia",15,"COL",0,1.663,23622512,7,170,"Colombia","COL",170,1,2,"Colombia","COL","0","0","0","1","1","3",1,"1","1",1,1,0.654738274504352,0
"3466",1972,101,"VEN",0,0,"Venezuela",51,"VEN",0,13.9,11474382,9,862,"Venezuela","VEN",862,1,2,"Venezuela","VEN","0","0","1","0","3","4",1,"1","1",0,1,0.471163089888462,0
"3467",1972,110,"GUY",0,0,"Guyana",166,"GUY",0,0,721868,1,328,"Guyana","GUY",328,0,10,"Guyana","GUY","0","0","0","0","1","3",0,"1","0",1,1,0.630083530061304,0
"3470",1972,140,"BRA",0,0,"Brazil",19,"BRA",1,1,1.01e+08,-9,76,"Brazil","BRA",76,0,2,"Brazil","BRA","0","0","1","0","3","4",1,"1","0",0,1,0.57063190973041,1
"3471",1972,145,"BOL",0,1,"Bolivia",25,"BOL",1,0.217,4421718,-7,68,"Bolivia","BOL",68,0,2,"Bolivia","BOL","0","0","0","0","1","4",0,"1","1",1,1,0.605383801148339,0
"3472",1972,150,"PRY",0,0,"Paraguay",189,"PRY",1,0,2462585,-8,600,"Paraguay","PRY",600,0,2,"Paraguay","PAR","0","0","1","0","1","3",1,"1","1",1,1,0.119547829043601,1
"3473",1972,155,"CHL",7,6,"Chile",72,"CHL",0,0.12,9918914,6,152,"Chile","CHL",152,1,2,"Chile","CHL","0","0","0","0","1","3",NA,"1","1",1,1,0.497798969410582,NA
"3474",1972,160,"ARG",0,5,"Argentina",37,"ARG",1,2.5,24767589,-9,32,"Argentina","ARG",32,0,2,"Argentina","ARG","0","0","1","0","3","3",1,"1","1",0,1,0.0810366112713874,1
"3475",1972,165,"URY",0,0,"Uruguay",102,"URY",0,0,2819985,-3,858,"Uruguay","URY",858,1,2,"Uruguay","URU","0","0","0","0","3","3",0,"1","1",0,1,0.197665159061286,0
"3476",1972,200,"GBR",0,1,"United Kingdom",101,"GBR",0,5,56097000,10,826,"United Kingdom","GBR",826,1,5,"United Kingdom","UKG","0","0","0","0","1","1",0,"1","0",1,0,0.315203104488263,0
"3477",1972,205,"IRL",0,0,"Ireland",81,"IRL",0,0,3024000,10,372,"Ireland","IRL",372,1,5,"Ireland","IRE","0","0","0","0","1","3",0,"1","1",1,1,0.0845853342837357,0
"3478",1972,210,"NLD",1,0,"Netherlands",91,"NLD",0,0.26,13329000,10,528,"Netherlands","NLD",528,1,5,"Netherlands","NTH","0","0","0","0","3","3",0,"1","0",0,1,0.0240106640376815,0
"3479",1972,211,"BEL",0,0,"Belgium",148,"BEL",0,0,9709000,10,56,"Belgium","BEL",56,1,5,"Belgium","BEL","0","0","0","0","3","3",0,"1","0",0,1,0.535760290864729,0
"3481",1972,220,"FRA",0,0,"France",76,"FRA",0,0.092,51701000,8,250,"France (1963-)","FRA",250,1,5,"France","FRN","0","0","0","0","1","2",0,"1","1",1,0,NA,0
"3482",1972,225,"CHE",0,0,"Switzerland",6,"CHE",0,0,6385000,10,756,"Switzerland","CHE",756,1,5,"Switzerland","SWZ","0","0","0","0","2","2",0,"1","0",0,0,0.257757189909022,0
"3483",1972,230,"ESP",3,1,"Spain",96,"ESP",1,0.305,34448000,-7,724,"Spain","ESP",724,0,5,"Spain","SPN","0","0","1","0","1",".a",1,"1","0",1,NA,0.50042373009658,1
"3484",1972,235,"PRT",0,0,"Portugal",21,"PRT",1,0,8631000,-9,620,"Portugal","PRT",620,0,5,"Portugal","POR","0","0","0","0","1","1",0,"1","0",1,0,0.00414070866574401,0
"3485",1972,290,"POL",0,0,"Poland",17,"POL",1,NA,33174000,-7,616,"Poland","POL",616,0,1,"Poland","POL","0","0","1","0","1","2",1,"1","0",1,0,0.0255928616015376,1
"3486",1972,305,"AUT",0,0,"Austria",144,"AUT",0,0.185,7510000,10,40,"Austria","AUT",40,1,5,"Austria","AUS","0","0","0","0","3","3",0,"1","1",0,1,0.0842557733702033,0
"3487",1972,310,"HUN",0,1,"Hungary",210,"HUN",1,NA,10394000,-7,348,"Hungary","HUN",348,0,1,"Hungary","HUN","0","0","0","1","1","2",1,"1","0",1,0,0.0647884715170725,1
"3488",1972,325,"ITA",6,3,"Italy",82,"ITA",0,0.224,54381000,10,380,"Italy","ITA",380,1,5,"Italy","ITA","0","0","0","0","3","4",0,"1","0",0,1,0.0517079938873375,0
"3490",1972,339,"ALB",0,0,"Albania",12,"ALB",1,NA,2241622,-9,8,"Albania","ALB",8,0,1,"Albania","ALB","0","0","1","0","1","2",1,"1","0",1,0,0.0780880235971159,1
"3491",1972,350,"GRC",0,1,"Greece",164,"GRC",1,0,8889000,-7,300,"Greece","GRC",300,0,5,"Greece","GRC","0","0","0","1",".a","3",1,"1","0",NA,1,0.0528665079368299,1
"3492",1972,352,"CYP",0,0,"Cyprus",156,"CYP",0,0,627450,7,196,"Cyprus (1975-)","CYP",196,NA,NA,"Cyprus","CYP","0","0","0","0","3","3",0,"1","1",0,1,0.338490233308271,0
"3493",1972,355,"BGR",0,0,"Bulgaria",152,"BGR",1,NA,8576000,-7,100,"Bulgaria","BGR",100,0,1,"Bulgaria","BUL","0","0","1","0","1","2",1,"1","0",1,0,0.256627655724341,1
"3494",1972,360,"ROM",0,0,"Romania",190,"ROU",1,NA,20663000,-7,642,"Romania","ROU",642,0,1,"Romania","ROM","0","0","0","1","1","2",1,"1","0",1,0,0.214127933621192,1
"3495",1972,375,"FIN",0,0,"Finland",163,"FIN",0,0,4640000,10,246,"Finland","FIN",246,1,5,"Finland","FIN","0","0","0","0","3","3",0,"1","0",0,1,0.119694539378434,0
"3496",1972,380,"SWE",0,1,"Sweden",5,"SWE",0,0,8122000,10,752,"Sweden","SWE",752,1,5,"Sweden","SWD","0","0","0","0","1","3",0,"1","0",1,1,0.135871702056182,0
"3497",1972,385,"NOR",0,0,"Norway",186,"NOR",0,7,3933000,10,578,"Norway","NOR",578,1,5,"Norway","NOR","0","0","0","0","1","3",0,"1","0",1,1,0.0336072614321332,0
"3498",1972,390,"DNK",0,1,"Denmark",158,"DNK",0,0.25,4992000,10,208,"Denmark","DNK",208,1,5,"Denmark","DEN","0","0","0","0","1","3",0,"1","0",1,1,0.0225402761239851,0
"3501",1972,411,"GNQ",0,0,NA,NA,NA,NA,NA,NA,NA,226,"Equatorial Guinea","GNQ",226,0,4,"Equatorial Guinea","EQG","0","0","1","0","1",".a",1,"1","1",1,NA,NA,NA
"3502",1972,420,"GMB",0,0,"Gambia",117,"GMB",0,0,514510,8,270,"Gambia","GMB",270,0,4,"Gambia","GAM","0","0","0","0","1","1",0,"1","0",1,0,0.755287916339668,0
"3504",1972,433,"SEN",0,0,"Senegal",31,"SEN",1,0,4682059,-7,686,"Senegal","SEN",686,0,4,"Senegal","SEN","0","0","1","0","1","2",1,"1","1",1,0,0.796606157962406,1
"3505",1972,435,"MRT",0,0,"Mauritania",65,"MRT",1,0,1213123,-7,478,"Mauritania","MRT",478,0,4,"Mauritania","MAA","0","0","1","0","1","2",1,"1","1",1,0,0.628839665947734,1
"3506",1972,436,"NER",0,0,"Niger",60,"NER",1,0,4493703,-7,562,"Niger","NER",562,0,4,"Niger","NIR","0","0","1","0","1",".a",1,"1","1",1,NA,0.676728438324548,1
"3507",1972,437,"CIV",0,0,"Ivory Coast",64,"CIV",1,0,5780755,-9,384,"Cote d'Ivoire","CIV",384,0,4,"Ivory Coast","CDI","0","0","0","0","1","1",0,"1","1",1,0,0.74171786994654,0
"3508",1972,450,"LBR",0,0,"Liberia",86,"LBR",1,0,1508000,-6,430,"Liberia","LBR",430,0,4,"Liberia","LBR","0","0","0","0","1","1",1,"1","1",1,0,0.889298020956975,1
"3509",1972,451,"SLE",0,0,"Sierra Leone",95,"SLE",0,0,2790000,-6,694,"Sierra Leone","SLE",694,0,4,"Sierra Leone","SIE","0","0","1","0","1",".a",1,"1","1",1,NA,0.798168885227246,0
"3510",1972,452,"GHA",0,0,"Ghana",7,"GHA",1,0.001,9550000,-7,288,"Ghana","GHA",288,0,4,"Ghana","GHA","0","0","0","0",".a","1",0,"1","0",NA,0,0.736110277891967,0
"3512",1972,471,"CMR",0,0,"Cameroon",108,"CMR",1,0,7200000,-8,120,"Cameroon","CMR",120,0,4,"Cameroon","CAO","0","0","1","0","3","2",1,"1","1",0,0,NA,1
"3514",1972,481,"GAB",0,0,"Gabon",116,"GAB",1,0.75,552000,-9,266,"Gabon","GAB",266,0,4,"Gabon","GAB","0","0","0","1","3",".a",1,"1","1",0,NA,0.784609247085116,1
"3516",1972,483,"TCD",0,0,"Chad",109,"TCD",1,0,3866096,-9,148,"Chad","TCD",148,0,4,"Chad","CHA","0","0","1","0","1","1",1,"1","0",1,0,0.829758539772577,1
"3518",1972,490,"ZAR",0,0,"Congo_Democratic Republic of",111,"COD",1,0.5,21882227,-9,180,"Congo, Democratic Republic","COD",180,0,4,"Democratic Republic of the Congo","DRC","0","0","1","0","1","1",1,"1","1",1,0,0.784620158436331,1
"3520",1972,501,"KEN",0,0,"Kenya",40,"KEN",1,0,12106378,-7,404,"Kenya","KEN",404,0,4,"Kenya","KEN","0","0","1","0","1","1",1,"1","1",1,0,0.863202778360557,1
"3521",1972,510,"TZA",0,0,"Tanzania",47,"TZA",1,0,14497424,-6,834,"Tanzania","TZA",834,0,4,"Tanzania","TAZ","0","0","0","1","1","1",1,"1","1",1,0,0.695239850367367,1
"3523",1972,517,"RWA",0,0,"Rwanda",129,"RWA",1,0,4020260,-5,646,"Rwanda","RWA",646,0,4,"Rwanda","RWA","0","0","0","1","1","3",1,"1","0",1,1,0.186878437660067,1
"3525",1972,530,"ETH",0,0,"Ethiopia",38,"ETH",1,0,30479139,-9,231,"Ethiopia (1993-)","ETH",231,NA,NA,"Ethiopia","ETH","0","0","0","1","1","1",1,"1","0",1,0,0.799318598035383,1
"3526",1972,551,"ZMB",0,0,"Zambia",61,"ZMB",1,0,4561008,-9,894,"Zambia","ZMB",894,0,4,"Zambia","ZAM","0","0","1","0","1","2",1,"1","1",1,0,0.801152483899889,1
"3527",1972,553,"MWI",0,0,"Malawi",87,"MWI",1,0,4794822,-9,454,"Malawi","MWI",454,0,4,"Malawi","MAW","0","0","1","0","1",".a",1,"1","0",1,NA,0.78973563159835,1
"3528",1972,560,"ZAF",5,3,"South Africa",8,"ZAF",1,0,23736000,4,710,"South Africa","ZAF",710,0,4,"South Africa","SAF","1","0","1","0","3","3",1,"1","0",0,1,0.8557653791454,1
"3530",1972,571,"BWA",0,0,"Botswana",68,"BWA",0,0,746737,6,72,"Botswana","BWA",72,0,4,"Botswana","BOT","0","0","0","0","1","1",0,"1","0",1,0,0.497895917975379,0
"3531",1972,572,"SWZ",0,0,"Swaziland",132,"SWZ",0,0,441848,0,748,"Swaziland","SWZ",748,0,4,"Swaziland","SWA","0","0","0","0","1","1",0,"1","0",1,0,0.146677949324792,0
"3532",1972,590,"MUS",0,0,"Mauritius",180,"MUS",0,0,852052.8,9,480,"Mauritius","MUS",480,1,4,"Mauritius","MAS","0","0","0","0","1","2",0,"1","0",1,0,0.474369308124758,0
"3533",1972,600,"MAR",0,1,"Morocco",90,"MAR",0,0.0012,16099000,-9,504,"Morocco","MAR",504,0,3,"Morocco","MOR","0","0","1","0",".a","1",1,"1","0",NA,0,0.484118823891775,0
"3535",1972,616,"TUN",0,1,"Tunisia",98,"TUN",1,0.6,5327000,-9,788,"Tunisia","TUN",788,0,3,"Tunisia","TUN","0","0","1","0","1","1",1,"1","1",1,0,0.0755178148105723,1
"3537",1972,625,"SDN",0,0,"Sudan",33,"SDN",1,0,15329994,-7,736,"Sudan (-2011)","SDN",736,0,4,"Sudan","SUD","0","0","0","1","1",".a",1,"1","1",1,NA,0.746294472778017,1
"3538",1972,630,"IRN",0,0,"Iran",79,"IRN",1,55.5,30520000,-10,364,"Iran","IRN",364,0,3,"Iran","IRN","0","0","1","0","1","2",1,"1","0",1,0,0.735067635923124,1
"3539",1972,640,"TUR",0,0,"Turkey",99,"TUR",1,0.58,37189776,-2,792,"Turkey","TUR",792,1,3,"Turkey","TUR","0","0","0","0","3","4",1,"1","0",0,1,0.189165392008972,1
"3540",1972,645,"IRQ",0,0,"Iraq",80,"IRQ",1,35.99,10908000,-7,368,"Iraq","IRQ",368,0,3,"Iraq","IRQ","0","0","1","0","1","1",1,"1","0",1,0,0.384520892987248,1
"3541",1972,651,"EGY",2,2,"Egypt",13,"EGY",1,4,37150000,-7,818,"Egypt","EGY",818,0,3,"Egypt","EGY","0","0","0","1","1","2",1,"1","1",1,0,0.00598160238792078,1
"3543",1972,660,"LBN",0,0,"Lebanon",44,"LBN",0,0,2572000,5,422,"Lebanon","LBN",422,1,3,"Lebanon","LEB","0","0","0","0","1","1",0,"1","0",1,0,0.127269982375709,0
"3544",1972,663,"JOR",0,0,"Jordan",83,"JOR",1,0,1772000,-9,400,"Jordan","JOR",400,0,3,"Jordan","JOR","0","0","0","1","1","1",1,"1","0",1,0,0.0347206124882454,1
"3545",1972,666,"ISR",0,0,"Israel",169,"ISR",0,0.01,3073000,9,376,"Israel","ISR",376,1,3,"Israel","ISR","0","0","0","0","1","3",0,"1","0",1,1,0.248185811230347,0
"3547",1972,690,"KWT",0,0,NA,NA,NA,NA,NA,NA,NA,414,"Kuwait","KWT",414,0,3,"Kuwait","KUW","0","0","0","1","1","2",1,"1","0",1,0,0.73773843491839,NA
"3552",1972,700,"AFG",0,0,"Afghanistan",36,"AFG",1,0.09,12449000,-7,4,"Afghanistan","AFG",4,0,8,"Afghanistan","AFG","0","0","0","1","3","1",1,"1","0",0,0,0.628088177570091,1
"3553",1972,710,"CHN",0,0,"China",110,"CHN",1,11.29412,8.62e+08,-8,156,"China","CHN",156,0,6,"China","CHN","0","0","0","0","3",".a",0,"1","0",0,NA,0.112472209887383,0
"3554",1972,712,"MNG",0,0,"Mongolia",89,"MNG",1,0,1329000,-7,496,"Mongolia","MNG",496,0,6,"Mongolia","MON","0","0","0","0","1","2",0,"1","0",1,0,0.365509017861536,0
"3555",1972,713,"TWN",0,0,"Taiwan",48,"TWN",1,0.021,15226039,-8,158,"Taiwan","TWN",158,0,6,"Taiwan","TAW","0","0","0","0","3","4",0,"1","0",0,1,0.228231001419388,0
